,stop_id,stop_name
339,3117,"Thirumalapura,THIRUMALAPURA,OPPOSITE OF ANJANEYA SWAMY TEMPLE"
340,575,"Oxford Dental College,J.P.NAGARA 6TH PHASE,IN FRONT OF OXFORD DENTAL CLINIC"
341,2595,"Srinivas Nagara,SRINIVASANAGARA,OPPOSITE OF HINDU MILITARY HOTEL"
342,590,"Hoysala Circle Kengeri Satellite Town,KENGERI UPANAGARA"
343,3293,"Mathikere,MATHIKERE,BESIDE DR.SHYAMPRASAD MUKHERJEE FLYOVER ARCH"
344,3781,"Premium Farm Budigere,MANDURU,OPPOSITE OF BALDWIN SCHOOL"
345,1048,"Vishwanatha Nagenahalli,RT NAGARA POST,OPPOSITE OF ST VANACHINNAPPA CHURCH"
346,5088,Anjanapura
347,4542,Panathur
348,659,"Girinagara Extention,BESIDE KAVYA DIGITAL STUDIO"
349,814,Jindal
350,1809,"Srinivasapura gate,SRINIVASAPURA,BESIDE SRI ANNAPOORNESHWARI SWEETS & CONDIMENTS"
351,2678,"Huluvenahalli Cross,OPPOSITE OF WATER TANK"
352,1056,NGEF
353,4486,"Varthuru,VARTURU,OPPOSITE OF GOVT.COLLEGE VARTURU"
354,769,"Sindhi Colony,COX TOWN,OPPOSITE OF BBMP CHOULTRY"
355,2200,"Nagadevanahalli RR Temple,NAGADEVANAHALLI,BESIDE SRI KRUPA EDUCATION CENTER & SS TILES SANITARY WARE"
356,3414,"AIR FORCE QUARTERS,JALAHALLI,BESIDE QUARTERS"
357,2955,"Bagalagunte,BAGALAGUNTE,BESIDE HOTEL ELITE"
358,3841,"SHAMPURA,SHAMPURA,IN FRONT OF AMBEDKAR COLLEGE"
359,4145,80 Feet Road Babusab Palya
360,2918,Rolling Mill
361,4294,K Dommasandra
362,1797,"pipe line,VASANTHAPURA,OPPOSITE OF RAMDEV HARD WARE"
363,1153,"Kenchanayakanadoddi,KANCHAGAYANADODDI,OPPOSITE OF SIDDESHWARA ENTERPRISES"
364,4773,"Nanjapura Cross,JIGANI HUBLI,BESIDE OPEN AREA"
365,366,"Domlur Bridge,DOMLURU,BESIDE CHEFGEN REJENCY FAMILY RESTAURANT"
366,3069,"Raghavendra Dhama,RAGHAVENDRA DHAMA,BESIDE OPEN AREA"
367,3340,"WIMAC Junction,ABBIGERE,BESIDE LAKSHMI BAR"
368,1570,"Ashoka Pillar,JAYANAGARA 1ST BLOCK,OPPOSITE OF COSTA COFFEE"
369,1661,"Manorayana Palya,MANORAYANPALYA, RT NAGARA,NEAR DODDAMMA DEVI TEMPLE"
370,1985,MUTHUGADAHALLI
371,450,"Navarang Talkies,RAJAJINAGARA,BESIDE GOKUL VEG HOTEL"
372,685,"Jeevanbhimanagara Petrol Bunk,HAL 3RD STAGE,BESIDE POLICE STATION COMPOUND , 11TH CROSS"
373,1728,Commercial Street
374,2925,8th Mile Dasarahalli
375,58,"East End,Adjacent to Shekhar Hospital"
376,3749,"Navodaya School Bagalur,BESIDE JAWAHAR NAVODAYA VIDYALAYA"
377,2329,Hakki Pikki Colony
378,2703,Laxmaiah Badavane
379,4263,"Hosahalli,DEVANAGONDI,OPPOSITE OF SAGAR TENT HOUSE"
380,2400,"Ashrama Ramohalli,RAMOHALLI,IN FRONT OF MYTHREYI GURUKULA ASHRAMA"
381,72,Mayohall
382,4786,NAGNATHA PURA
383,3892,"Nagaresha Nagenahalli Dinne,N.NAGENAHALLI,BESIDE SINGH PROVISION STORE"
384,578,"Banashankari Bus Station,Opp to water tank"
385,1254,"Chikka Hagade Gate,Chikka Hagade,Tree"
386,1463,Jyothi Nagara
387,4729,St Marrys School
388,2312,"Kanaminaki Colony,KANIMINIKE COLONY,OPPOSITE OF MOBILE TOWER"
389,4077,Sadaramangala
390,1368,"Bhuvaneshwari Nagara Mahalakshmi Temple,BHUVANESHWARI NAGARA,IN FRONT OF MAHALAKSHMI TEMPLE"
391,2500,"Kullegowdanapalya,K.GOLLAHALLI,IN FRONT OF WATER TANK"
392,1098,"Water Tank,BANASHANKARI 3RD STAGE,IN FRONT OF BALAJI PHARMACY"
393,4445,"Belathuru,KADUGODI,IN FRONT OF NANDINI MILK PARLOUR"
394,1978,"Betta Halli Kaval,BETTAHALLI KAVAL,IN FRONT OF MARAMMA TEMPLE"
395,5118,"Hasigala,HASIGALA,BESIDE ANJANEYA TEMPLE"
396,1159,"Bhadrappa Layout,BHADRAPPA LAYOUT,BESIDE MEDICAL STORE"
397,3862,"Manyatha Tech Park,NAGAVARA,IN FRONT OF IBM MANYATA EMBASSY BUSINESS PARK"
398,4800,"NIFT COLLEGE,HSR LAYOUT 2ND SECTOR,OPPOSITE OF NIFT COLLEGE"
399,1652,"Canara Bank,BENSON TOWN,BESIDE MASJID-E-KHADIRA"
400,2114,"Jandemara,KAMBIPURA,OPPOSITE MEERSAB PROVISION STORE"
401,3349,"Vinayaka Nagara,VINAYAKA NAGARA,BESIDE GOLDEN CHICKEN CENTER"
402,5177,"Sonnappanahalli,BETTA ULSOOR,NEAR GOVERNMENT SCHOOL"
403,3585,"Avalahalli ,IN FRONT OF SAI BABA TEMPLE"
404,1346,"NARASAPURA,ATTIBELE HOBLI,OPPOSITE OF SRI CHOWDESHWARI DEVI TEMPLE & ASHWATA KATTE"
405,4925,Jigala Cross
406,2157,Ramasandra
407,5262,"Nagarabhavi Village,NAGARABHAVI,IN FRONT OF ADVAITH MEDICAL CARE"
408,1682,"Subbaiah Circle,BESIDE SEETHA LAKSHMI TOWER, KSBCL"
409,4961,"Sampigehalli,BHANNERGHATTA"
410,890,Bidarahalli Cross
411,2085,"Muthyalamadu Cross,Opp to burial ground"
412,1568,"Lalbhag West Gate,BASAVANAGUDI,BESIDE TECHNOMARK TELEVISION"
413,3470,"Boodigere Cross,BUDIGERE CROSS,BESIDE OPEN AREA"
414,1718,Adugodi Police Quarters
415,911,Yelahanka Bakery
416,3435,"Geddala Halli,GEDDALAHALLI,BESIDE MARUTHI MEDICALS AND GENERALS STORES"
417,293,Loyala School
418,5144,"Chikkanahalli Gate,CHIKKENAHALLI,IN FRONT OF MANJUNATH CONDIMENTS"
419,2683,Varadenhalli Hand Post
420,2635,Siddartha Badavane
421,4938,Vivekanagar Cross
422,4669,"Muttanallur,ANEKAL TALUK,OPPOSITE OF MILK DAIRY"
423,3102,"GEJJAGADAHALLI CROSS,GEJJAGADAHALLI,BESIDE SRI MAHALAKSHMI CHATS CENTRE"
424,1650,"Maramma Temple,J.J.NAGARA,OPPOSITE OF MARIYAMMA TEMPLE"
425,1331,"Muneshwara Block,MUNESHWARA BLOCK,BESIDE TEJASHWINI JUICE & CHATS"
426,1197,Kudlu Gate
427,2364,"Kadasikoppa,KADASIKOPPA,IN FRONT OF ASHWATHA KATTE"
428,3552,"Vishweshwaraiah College,BESIDE V.I.T.COLLEGE"
429,5246,"Madure,MADHURE,BESIDE MARAMMA TEMPLE"
430,2644,"TGHalli TB Gate,THIPPAGONDANAHALLI,IN FRONT OF T.B.GATE"
431,4837,BTL College
432,2439,"Byalalu,BYALALU,BESIDE OPEN AREA"
433,5211,"Park,PATTANAGERE, B.H.E.L. LAYOUT,BESIDE NANJUNDESHWARA ELECTRICALS"
434,1465,"Rajajinagara ESI Hospital,RAJAJINAGARA,OPPOSITE OF ESI HOSPITAL"
435,2286,"Krishna Garden BHEL Layout,KRISHNA GARDEN,BESIDE SRI KRISHNA GARDEN PARK"
436,1695,Rajendranagar
437,3003,"Laggere,BESIDE BMTC MAIN BUS STAND"
438,2243,"University Quarters,JNANAJYOTHI NAGARA,BESIDE SRI VENKATESHWARA CHOULTRY"
439,1392,"Railway Gate,SUBRAMANYA NAGARA,BESIDE DEVATA GENERAL STORE"
440,21,"Central,SHESHADRI PURAM,OPPOSITE TO HOTEL GREEN ARCHID"
441,5185,Devegowda Petrol Bunk
442,3188,"Kannamangala Gate,KANNAMANGALA,IN FRONT OF MANJUNATHA PROVISION STORE"
443,4007,Kodimanchanahalli Gate Devanahalli Road
444,3713,"Jn of Dasarahalli Road,KODIGEHALLI GATE,IN FRONT OF R.M.Z.LATITUDE"
445,717,"Rukmini nagara,RUKMINI NAGARA,BESIDE OPEN AREA"
446,2993,"Muthkur Hesaraghatta,MUTHKURU CROSS,BESIDE OPEN AREA"
447,3088,"Vaderahalli,VADERAHALLI,IN FRONT OF BASAVANNA TEMPLE"
448,2570,"Bangalore University Administrative Block,Bangalore Univesity ,Near Netaji Vana Bangalore University"
449,3540,"Dodda Jala Mylanahalli Road,DODDA JALA,IN FRONT OF GOVERNMENT SCHOOL"
450,4504,"Varthuru Police Station,VARTURU,IN FRONT OF POLICE STATION"
451,3957,"Devaganahalli,IN FRONT OF GOVT. MILK DAIRY"
452,4962,Basavanapura Gate Bannerghatta Road
453,276,Arakere Gate Byrapura
454,4678,"Adigara Kallahalli,ANEKAL TALUK,IN FRONT OF JAMIA MASJID"
455,2023,"Anjanapura,ANJANAPURA,IN FRONT OF SHRINE PUBLIC SCHOOL"
456,2962,"Geleyara Balaga,GELYARA BALAGA,BESIDE UNION BANK OF INDIA"
457,5192,Big Market Sahakara Nagara
458,606,"Indian Oil Sevanagar,MARUTHI SEVA NAGARA,OPPOSITE OF S.R.S.WINES"
459,680,Shoolay Circle
460,5195,"Gangamma Circle,JALAHALLI EAST,BESIDE OPEN AREA"
461,3630,"Suradenapura Yelahanka Road,OPPOSITE OF G.K. BAKERY & SWEETS"
462,4820,"Huskur Gate,ELECTRONIC CITY POST,OPPOSITE OF THALI RESTAURANT"
463,1659,"Pushpanjali Talkies,SULTHANPALYA, RT NAGARA,OPPOSITE OF LAL BAHADUR SHASTRI GOVT FIRST GRADE COLLEGE"
464,5062,"Veerabhadranagar,BANASHANKARI 3RD STAGE,BESIDE APARNA WINES"
465,3660,"Kodigehalli-Doddaballapura,DODDABALLAPURA,IN FRONT OF GRAMA PANCHAYATH"
466,530,"Hosakerehalli Junction,BANASHANKARI 3RD STAGE DWARAKA NAGARA,OPPOSITE OF R.K.COLOUR LAB"
467,2028,"Kothnuru Kanakapura Road,KOTHANURU,IN FRONT OF MARAMMADEVI TEMPLE"
468,609,"Kammana Halli,KAMAANAHALLI,IN FRONT OF PARIVAR LIFE STYLE"
469,1339,"Jigala,ATTIBELE HOBLI,OPPOSITE OF SRI NAGALINGESHWARA TEMPLE"
470,3872,"Govinda Pura,GOVINDAPURA,OPPOSITE OF SALEEM REAL ESTATE"
471,1154,"Byatarayana Doddi Cross,BYATARAYANA DODDI,BESIDE DOOR NO 48"
472,3722,"RailWay Gate Kodigehalli,KODIGEHALLI,BEISDE OPEN AREA"
473,5125,Bhavapura
474,1531,"Jai Maruthi Nagara,NANDINI LAYOUT,OPPOSITE OF NIRMALA CLINIC"
475,2038,"Muneshwara Temple,ANJANAPURA,OPPOSITE OF CHAMUNDESHWARI TEMPLE"
476,1052,"Umara Bhagh Layout,Eliyas Nagar"
477,3345,"Guni Agrahara,GUNI AGRAHARA,BESIDE ANJANEJYA TEMPLE"
478,2091,"Kaggalipura Colony,KAGLIPURA,OPPOSITE OF S.L.N.FOOT WEAR"
479,403,"Banashankari BDA Complex,BANASHANKARI 2ND STAGE,BESIDE BDA COMPLEX"
480,4761,"Rayasandra,HOSURU POST,BESIDE OPEN AREA, HOUSES, TANK"
481,1869,"Gulaka Malai,O.B.CHUDAHALLI,IN FRONT OF AYURVEDIC RAVISHANKAR GURUJI HOSPITAL"
482,1432,"Binni Mill,COTTONPET,BINNIMILL"
483,1745,"Navarang Talkies,MAHALAKSHMIPURAM,BESIDE PRERANA MOTORS"
484,268,"Jayanagara General Hospital,JAYANAGARA 4TH T BLOCK,BESIDE UDUPI UPAHAR"
485,3680,"Chellahalli,CHALLAHALLI,BESIDE WATER TANK"
486,4249,"Karnataka State Ware Housing Godown,IN FRONT OF KSWC GODOWN"
487,1749,"Vijaya College,BASAVANAGUDI,BESIDE VIJAYA COLLEGE"
488,1821,Bharath House building Co-operative Society layout
489,4813,"KAGGALIPURA,ANEKAL TALUK,OPPOSITE OF GOVERNMENT JUNIOR PRIMARY SCHOOL"
490,2701,Bharathnagar 2nd Stage
491,1477,"Basaveshwara Nagara Circle,BASAVESHWARANAGARA,IN FRONT OF MUNESHWARA STORES"
492,3153,"Pillahalli,PILLAHALLI,IN FRONT OF YELLAMMA TEMPLE"
493,3792,"Hirandhalli,HIRANDAHALLI,OPPOSITE OF SOCIETY"
494,3366,"Muneshwaranagara Nandini Layout,NANDINI LAYOUT,IN FRONT OF RANGANATHA SWAMY KABBINA MANDI"
495,2166,"Hosa Palya,HOSAPALYA,OPPOSITE OF SAI RAM ENTERPRISES"
496,2892,"Guddada Halli Mysore Road,Mysore Road"
497,904,Reva college
498,3871,"Srirampura Cross,JAKKURU,OPPOSITE OF SUSHMITHA CONDIMENTS"
499,180,"Peenya 2nd stage,PEENYA 2ND STAGE,IN FRONT OF M.P.P.TEHNOLOGIES PVT LTD"
500,4401,"Gottipura,GOTTIPURA,IN FRONT OF ANJANEYA TEMPLE"
501,2945,"Bagalagunte Village,BAGALAGUNTE VILLAGE,BESIDE MARAMMA TEMPLE"
502,827,"Munireddy Palya,JC NAGAR"
503,560,"ITPL,OPPOSITE OF G.R TECH PARK"
504,2493,"Hospital,K.GOLLAHALLI,OPPOSITE OF GOVERNMENT HOSPITAL"
505,2525,"Muthurayana Pura,IN FRONT OF MUTHURAYA SWAMY TEMPLE"
506,3480,"Kogilu Cross Devanahalli Main Road,YELAHANKA,BESIDE OPEN AREA"
507,2250,"Saraswathi Nagara Vijayanagara,POOJAPPA LAYOUT,OPPOSITE OF CHANDRU FURNITURE SHOP"
508,4092,"Sadaramangala,SADARAMANGALA,BESIDE RAKSHA HEALTH CARE"
509,2491,"Nalku kamba,GUDIMAVU VILLAGE,OPPOSITE OF SRI LAKSHMI PROVISION STORES"
510,1778,"JP Nagara 15th Cross,JP Nagara,Flyover"
511,4918,Jn of Adigondanahalli Road
512,1286,Jigani APC Circle
513,2645,"Gangappana halli,IN FRONT OF MILK DAIRY"
514,514,Hullala Bar Stop
515,1988,HUGARA PLAYA
516,4476,Seegehalli
517,3905,"Muttugada Halli Chikka jala,MUTTAGADHALLI,AT RESIDENTIAL AREA"
518,5074,"Biscuit Factory Mysore Road,KUMBALAGUDU,OPPOSITE OF Y.M.C.A. PUBLIC SCHOOL"
519,3390,"HMT House,JALAHALLI,BEISDE HMT TRANSIT HOUSE"
520,5330,"MES Road BEL Circle,JALAHALLI,BESIDE OPEN AREA"
521,2415,"Chikkanahalli,IN FRONT OF MARAMMA TEMPLE"
522,3218,"Handhigutte,HANDIGUNTE,BESIDE OPEN AREA"
523,3098,"Honnasandra,HONGASANDRA,IN FRONT OF MARAMMA DEVI TEMPLE"
524,3181,"Budihal Gate,BESIDE OPEN AREA"
525,3064,Jayamahal
526,669,"Kempegowda Bus Station,MAJESTIC,BESIDE AMAR HOTEL"
527,5063,"BEML Gate,B.E.M.L. LAYOUT 3RD STAGE,OPPOSITE OF MUTHOOT FINANCIAL CORP"
528,3200,"Betta Halli Palya,BETTAHALLI PALYA,BESIDE OPEN AREA"
529,2771,"Mallapuara Gate,NELAMANGALA,BESIDE OPEN AREA"
530,1384,"Vidhana Soudha,BESIDE VIDHANA SOUDHA"
531,3678,"BILVA I.T.I.COLLEGE,SONNENAHALLI,BESIDE COLLEGE"
532,4519,"HALASA HALLI CROSS ,VARTURU,BESIDE OPEN AREA"
533,4090,"Channasandra,IN FRONT OF MUTHOOT FINANCE"
534,1320,"TVS Cross Attibele,Attibele,OPPOSITE OF SRI MUKAMBIKA HOTEL"
535,1851,Saalu Hunase
536,4181,"Bhorka Steel,GARUDACHAR PALYA,IN FRONT OF ABB. BHORUKA TECH PARK"
537,1941,"Ravogodlu ,RAVGODLU,IN FRONT OF GOVT.HIGHER PRIMARY SCHOOL"
538,3223,"Dodda Londa,DODDA TANDA,IN FRONT OF WATER TANK"
539,1121,"Malleshwaram 8th Cross,MALLESHWARAM,BESIDE RAGHAVENDRA BHAVANA"
540,2409,"Chunchanakuppe,CHUNCHANAKUPPE,IN FRONT OF CHUNCHANAKUPPE PANCHAYATHI OFFICE"
541,156,"Lakshmipura Ulsoor,INDIRA NAGARA,BESIDE BBMP BURIAL GROUND"
542,4927,"MALENAHALLI,ATTIBELE HOBLI,OPPOSITE OF GOVT. JUNIOR PRIMARY SCHOOL"
543,3589,"Aradeshanahalli,IN FRONT OF ANJANEYA TEMPLE"
544,4353,Chimmasandra
545,3273,"Madanayakanahalli,MADANAYAKANAHALLI,BESIDE SURYA MEDICAL STORES"
546,4191,"Dunnasandra Cross,IN FRONT OF MAYURA BAKERY & SWEETS"
547,4727,MYLASANDRA CROSS
548,828,"Jayamahal,JAYAMAHAL,BESIDE SAI SAGAR HOTEL"
549,1967,"Gollahalli,H.GOLLAHALLI,OPPOSITE OF DOOR NO-65"
550,4273,"Narayankere,OPPOSITE OF GOVT. SCHOOL"
551,1239,"Chokkanahalli Gate,Chokkanahalli ,ABR Cricket Ground"
552,4582,"Muthsandra,IN FRONT OF VINAYAKA TEMPLE"
553,1147,"Jayanagara Bus Stand,JAYANAGARA 4TH BLOCK,BESIDE KCC BUILDING"
554,1813,Mallya Hospital
555,4417,Nandagudi
556,5232,"Shivakote,SHIVAKOTE,BESIDE SRI RAGHAVENDRA BAKERY"
557,4734,Rupena Agrahara
558,566,Brooks Heaven
559,2885,"Indiranagar Tumkur Road,INDIRA NAGARA,BESIDE SNEHA CERAMICS"
560,1474,"Hampinagara 7th Cross,VIJAYANAGARA,BESIDE GOMINI MEDICALS"
561,5186,BEL Circle
562,872,"Hebbala Bridge,HEBBALA,BESIDE LAKE"
563,1836,Chandranagara Cross
564,742,"Sujatha Talkies,RAMACHANDRAPURAM,OPPOSITE OF SUJATHA THEATRE"
565,3746,"HUNASOORU,IN FRONT OF ANJANEYA TEMPLE"
566,2821,"Sripathi Halli,IN FRONT OF PRIMARY SCHOOL"
567,1152,"Shanubhogana Halli,SHANUBHOGANA HALLI,IN FRONT OF GOVT.HIGHER PRIMARY SCHOOL"
568,4176,"B Narayanapura,DOORAVANI NAGARA,OPPOSITE OF SRI MANJUNATHA STEEL ALLOYS"
569,3699,"Suradenapura Yelahanka Road,BESIDE SRI RAMA TEMPLE"
570,3739,"Hoovinayakanahalli Gate,BESIDE OPEN AREA"
571,5029,"CENTRAL RESERVE POLICE FORCE,GUTTEPALYA,IN FRONT OF TRAINING SCHOOL"
572,5277,"Gunjuru Cross,GUNJURU,BESIDE OPEN AREA"
573,3100,"Thimmabhovi Palya,THIMMABOVIE PALYA,BESIDE GOVT. PRIMARY SCHOOL"
574,1409,"Vijayanagara TTMC,REMCO LAYOUT, VIJAYANAGARA,BESIDE DR. SHETTY MATERNITY CLINIC"
575,3424,Devi Nagara Cross
576,5273,"Petrol Bunk,BELLANDUR,IN FRONT AKM & HARMONY APARTMENT"
577,2371,"Chunchanakuppe,CHUNCHANAKUPPE,OPPOSITE OF GOVERNMENT MIDDLE SCHOOL"
578,1510,Iskcon Temple
579,5084,Royal Layout
580,651,Isolation Hospital
581,2795,Karenahalli
582,4206,"Yattukodi,IN FRONT OF GOVT. SCHOOL"
583,2272,"Chikkegowdana Palya,CHIKKAGOWDANA PALYA,IN FRONT OF MANJUSHREE BAKERY"
584,1398,"Goripalya Cross,HALEGUDDADAHALLI,OPPOSITE OF EIDGA GROUND"
585,1044,"Pushpanjali Talkies RT Nagar,SULTHANPALYA, RT NAGARA,OPPOSITE OF LAL BAHADUR SHASTRI PARK"
586,4832,"HEBBAGODI KAMMASANDRA CROSS,ELECTRONIC CITY POST,IN FRONT OF SAKTHI BAKERY & SWEETS"
587,3458,"Bellahalli Cross,BELAHALLI,BESIDE OPEN AREA"
588,4937,Vijaya Bank
589,4855,ITI Circle
590,3179,"TBegur,T.BEGURU,BESIDE OPEN AREA"
591,3467,"Chikkagubbi Cross,BYRATHI BANDE,OPEN AREA"
592,2014,"Nallakkanadoddi cross,GULAKAMALE,BESIDE CADABAM'S"
593,1229,"Malleshwaram 18th Cross,MALLESHWARAM,BESIDE PUNJAB NATIONAL BANK"
594,4653,"Somasundarapalya,SOMASUNDRAPALYA LAYOUT HSR POST,OPPOSITE OF FRIEND TAILOR & AMITH BAKERY"
595,2059,Thippasandra
596,1861,"Mallasandra,MALLASANDRA,BESIDE SRI RUDRESHWARA PROVISION STORE"
597,1493,"Old Police Station ESI,RAJAJINAGARA 4TH BLOCK,OPPOSITE OF RAJU ELECTRICALS"
598,419,"Glass Factory,AVALAHALLI,OPPOSITE OF GLASS FACTORY"
599,3310,Bakery
600,4954,Sakalwara
601,4978,Dyavasandra Cross
602,3361,"Kanshiram Nagara,KANSHIRAM NAGARA CROSS,BESIDE A.S.B.MOTORS"
603,4456,"Pattanduru Agrahara,BESIDE DR.B.R.AMBEDKAR STATUE & PRAJVAL SCHOOL"
604,1789,"Gunasheela Hospital,BASAVANAGUDI,OPPOSITE OF SOWMYA SPRINGS"
605,3968,"Nirvana Layout,SADAHALLI,IN FRONT OF GOVT. MIDDLE SCHOOL"
606,4707,"Vishwapriya Layout Cross,BEGURU,NEAR CHOWDESHWARI TEMPLE"
607,1006,Innovative Film city
608,3127,"CADBURYS FACTORY,IN FRONT OF CADBURYS FACTORY"
609,4691,"Pandithana Agrahara,SARJAPURA HOBLI,IN FRONT OF SRI KODANDARAYA SWAMY TEMPLE"
610,3327,"Jalahalli East,JALAHALLI EAST,BESIDE OPEN AREA"
611,3023,Rajani Farm
612,70,Richmond Circle
613,2000,"Taralu,TARALU,OPPOSITE OF GOVERNMENT HIGHER PRIMARY SCHOOL"
614,2866,"Ganesha Circle,Kammasandra,Near Sri Raghavendra Swamy Temple (Brundavana)"
615,5136,"Nidaghatta,NIDGUTTA,IN FRONT OF GOVT.HIGHER PRIMARY SCHOOL"
616,1279,"Ramakrishnapur gate ,ANEKAL TALUK,IN FRONT OF SRI VENKATESHWARA TEMPLE ARCH"
617,371,"Koramangala Water Tank,KORAMANGALA RING ROAD,BESIDE WATER TANK"
618,5201,"Nagadevanahalli RR Temple,NAGADEVANAHALLI,BESIDE S.L.V.GLASS & PLY WOODS"
619,2639,"Bairegowdana Palya Cross,IN FRONT OF WATER TANK"
620,2749,Devastana
621,4036,"I Basapura,OPPOSITE OF MILK DAIRY"
622,943,"Kuvempu Circle,JALAHALLI,BESIDE OPEN AREA"
623,3611,"Wheel And Axle Plant,YELAHANKA,IN FRONT OF RAILWAY HOSPITAL"
624,488,"Indiranagar Police Station,INDIRA NAGARA,BESIDE JEALOS-21"
625,4322,"DARE,KAGADASAPURA,OPPOSITE OF S.V.M.AUTO WORKS"
626,806,Devanna Palya
627,5197,"MS Palya,MOHAMMAD SAB PALYA,BESIDE NEW MADINA HOTEL"
628,3768,"Kumbalahalli Gate,UPPARAHALLI,BESIDE OPEN AREA"
629,1070,Kattumnallur Gate
630,2129,"Tataguni,DODDA TATAGUNI,IN FRONT OF MILK DAIRY"
631,4626,"HSR Layout 19th Main 13th Cross,HSR LAYOUT 1ST SECTOR,OPPOSITE OF GOLDS GYM & OPPOSITE OF PHD PIZZA HUT"
632,4014,"Southe Gowdana Halli,SOWTHE GOWDANAHALLI,OPPOSITE OF ANJANEYA TEMPLE"
633,5202,"Kenchanapura Cross,NAGADEVANAHALLI,BESIDE H.P.PETROL BUNK"
634,165,Mekhri Circle
635,4233,"Pettanahalli Cross,PETTANAHALLI,BESIDE OPEN AREA"
636,2627,"Bangalore Children Hospital,KANDASWAMY LAYOUT, RAJESHWARI NAGARA,IN FRONT OF SRI VINAYAKA ENTERPRISES"
637,5298,"RAILWAY GATE SHAMPURA,H.B.R.LAYOUT 2ND  STAGE,OPPOSITE OF EXCELLENT RADIATORS WORK"
638,3364,"Lakshmipura MS Palya,LAKSHMIPURA,BESIDE ANGANAWADI KENDRA"
639,4879,"Hennagra Gate,BOMMASANDRA POST,IN FRONT OF SUB REGISTER & MARRIAGE OFFICE"
640,662,"Muneshwara Block,MUNESHWARA BLOCK,BESIDE PRABHU BHAVAN SWEETS"
641,4989,Nayanahalli Cross
642,977,"Bangalore High School,SHANKARAPURAM,IN FRONT OF MARATHA HOSTEL"
643,4197,"Kallukunte Agrahara,KALKUNTE AGRAHARA,BESIDE RANGANATHA KALYANA MANTAPA"
644,2796,"Borehalli,OPPOSITE OF WATER TANK"
645,4333,Vibhuthipura Samudaya Bhavana
646,734,"Channasandra ,CHANASANDRA,BESIDE MARGIN FREE MARKET"
647,1685,Jn of Suranjandas Road
648,3731,Sahakara Nagar Cauvery School
649,1984,Muthugadahalli Cross
650,3557,"Bettahalasuru,BETTA ULSOOR,IN FRONT OF AYYAPPA TEMPLE"
651,2967,"Sidedahalli,SIDEDAHALLI,BESIDE ASHWATHA KHATTE"
652,4531,Guruvigere Gate
653,1487,"Mahalakshmi Layout Entarence,MAHALAKSHMI LAYOUT,IN FRONT OF SAPTHAGIRI CHOULTRY"
654,2410,"Chandrappa Circle,IN FRONT OF SHUBHA SHREE HINDU MILITARY HOTEL"
655,628,"R T Nagar post Office,RT NAGARA,OPPOSITE OF NEW SHANTHI SAGAR HOTEL"
656,2425,"Dabbaguli Cross,Dabbaguli,OPPOSITE OF WATER PUMP HOUSE"
657,405,"Marenahalli JPnagar Road,JP NAGARA 1ST PHASE,BESIDE VIVEKS SHOW ROOM"
658,512,Manganahalli Cross
659,909,"Bagaluru,BAGALURU,BESIDE GRAMA DEVATHE TEMPLE"
660,3659,"Jalappa Campus,DODDABALLAPURA,IN FRONT OF R.L.JALAPPA COLLEGE"
661,891,"East Point College,AVALAHALLI,OPPOSITE OF EAST POINT COLLEGE"
662,4810,"GOOLIMANGALA,HUSKURU POST, SARJAPURA, HUBLI,NEAR ASHWATHA KATTE & RESIDENTIAL"
663,3852,"Kannuru,KANNUR,BESIDE BYRAVESHWARA TEMPLE"
664,700,"Peenya 2nd stage 14th Cross,PEENYA INDUSTRIAL AREA 2ND STAGE,OPPOSITE OF PEENYA GYMKHANA"
665,1494,"Rajaji Nagar 1st Block,RAJAJINAGARA,BESIDE JANHAVI MEDICALS"
666,2719,Jn of Palace Road
667,752,Kadabagere gate
668,616,"Jn of Suranjandas Road,HAL 3RD STAGE,IN FRONT OF STATE BANK OF INDIA"
669,352,"Kalyananagara Bus Stand,KALYAN NAGAR,OPPOSITE OF PANASONIC/GIRIAS SHOW ROOM"
670,3857,"Chokkanahalli Gate,CHOKKANAHALLI,IN FRONT OF SAGAR SAW MILL"
671,4396,"Halasahalli ,HALSAHALLI,IN FRONT OF SUGALAMMA TEMPLE"
672,4122,"80 Feet Road Kalyan Nagara,KALYANA NAGARA,IN FRONT OF CROMA ELECTRONICS MEGASTORE"
673,5122,Kambalipura
674,656,"Doopanahalli,DOMLURU,BESIDE 17TH MAIN BAJAJ MOTORS"
675,5312,"Vokkaligara School,KOTTIGEPALYA,OPPOSITE OKKALIGARASANGA SCHOOL, SRIGANDHA KAVALU"
676,210,"Cauvery Bhavana,K.R. MARKET,OPPOSITE OF BWSSB"
677,2937,"Guddadahalli Hesaraghatta Road,KALGURADAHALLI,BESIDE ASHWATHA KATTE"
678,3265,"Nagasandra,NAGASANDRA,BESIDE SRI MARUTHI CAKE CORNER AND CHATS"
679,2308,Swaminarayana Gurukul
680,342,"Halasur,HALASURU,BESIDE R.V.LIQUORS"
681,121,Helicopter Division
682,889,"Adur,ADUR,OPPOSITE OF GOVT PRIMARY SCHOOL"
683,2190,"Mantanakurche Gate,MANCHANKHURKI CROSS,BESIDE OPEN AREA"
684,2920,"Sidedahalli,SIDEDAHALLI,BESIDE SRI RAM MEDICALS"
685,3944,"Chowdanahalli,CHOWDANA HALLI,OPPOSITE OF MINI  WATER TANK"
686,2080,"Madapatna,Open Area"
